City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
446,Kyabe,TD,2022-05-23 00:01:43,9.4515,18.9449,86.52,42,54,3.91,broken clouds
447,Puerto Colombia,CO,2022-05-22 23:58:09,10.9878,-74.9547,82.49,86,19,20.69,few clouds
448,Upington,ZA,2022-05-23 00:01:44,-28.4478,21.2561,56.64,61,84,5.28,broken clouds
449,Severomorsk,RU,2022-05-23 00:01:44,69.0689,33.4162,36.0,67,98,7.31,overcast clouds
450,Jardim,BR,2022-05-23 00:01:45,-21.4803,-56.1381,64.2,49,98,3.0,light rain
451,Cabedelo,BR,2022-05-23 00:01:46,-6.9811,-34.8339,75.87,84,28,14.25,scattered clouds
452,Trairi,BR,2022-05-22 23:57:10,-3.2778,-39.2689,74.35,92,14,5.35,few clouds
453,Killam,CA,2022-05-23 00:01:46,52.7834,-111.8518,60.91,32,92,9.19,overcast clouds
454,Menomonie,US,2022-05-23 00:01:47,44.8755,-91.9193,56.28,66,87,3.78,overcast clouds
455,Port-Cartier,CA,2022-05-23 00:01:47,50.0334,-66.8654,52.02,93,98,8.32,light rain
456,Bouar,CF,2022-05-23 00:01:48,5.934,15.596,65.41,96,78,2.55,broken clouds
457,Inhambane,MZ,2022-05-23 00:01:48,-23.865,35.3833,68.09,95,96,2.64,moderate rain
458,Osmena,PH,2022-05-23 00:01:49,10.5208,119.9258,81.12,82,100,11.23,overcast clouds
459,Coihaique,CL,2022-05-22 23:59:58,-45.5752,-72.0662,35.55,87,100,10.36,overcast clouds
460,Hermosillo,MX,2022-05-22 23:59:17,29.0667,-110.9667,95.85,20,33,13.0,scattered clouds
461,Bubaque,GW,2022-05-23 00:01:49,11.2833,-15.8333,78.22,75,34,15.7,scattered clouds
462,Tara,RU,2022-05-23 00:01:50,56.8944,74.371,44.31,87,59,11.77,broken clouds
463,Karasburg,NA,2022-05-23 00:01:50,-28.0167,18.75,53.65,55,7,5.77,clear sky
464,Waingapu,ID,2022-05-23 00:01:50,-9.6567,120.2641,81.68,74,24,11.72,few clouds
465,Potrerillos,HN,2022-05-23 00:01:51,15.2333,-87.9667,80.67,58,68,6.26,broken clouds
466,Lucapa,AO,2022-05-23 00:02:51,-8.4192,20.7447,70.68,51,97,2.84,overcast clouds
467,Mikhaylovka,RU,2022-05-23 00:02:52,50.06,43.2379,50.79,96,95,8.28,overcast clouds
468,Hofn,IS,2022-05-23 00:02:52,64.2539,-15.2082,45.37,66,64,11.61,broken clouds
469,Hurghada,EG,2022-05-23 00:00:25,27.2574,33.8129,74.44,38,0,23.4,clear sky
470,Oum Hadjer,TD,2022-05-23 00:00:28,13.2954,19.6966,86.68,14,68,12.95,broken clouds
471,Rabo De Peixe,PT,2022-05-23 00:02:53,37.8,-25.5833,66.27,92,75,2.3,broken clouds
472,Las Vegas,US,2022-05-22 23:59:07,36.175,-115.1372,93.61,9,20,5.99,few clouds
473,Kulhudhuffushi,MV,2022-05-23 00:02:53,6.6221,73.07,83.07,78,67,17.43,broken clouds
474,Bam,IR,2022-05-23 00:02:31,29.106,58.357,73.24,13,0,9.4,clear sky
475,Lyantonde,UG,2022-05-23 00:02:54,-0.4031,31.1572,62.15,90,48,1.77,scattered clouds
476,Tecoanapa,MX,2022-05-23 00:02:54,16.5167,-98.75,83.34,66,2,7.4,clear sky
477,Dauphin,CA,2022-05-23 00:02:55,51.1494,-100.0502,57.18,54,46,12.26,scattered clouds
478,Douglas,US,2022-05-22 23:59:32,41.3,-96.167,67.39,34,0,9.22,clear sky
479,Charleville-Mezieres,FR,2022-05-23 00:02:56,49.7667,4.7167,55.54,80,88,3.85,light rain
480,Belmonte,BR,2022-05-23 00:02:56,-15.8631,-38.8828,72.0,82,24,9.17,few clouds
481,Shangqiu,CN,2022-05-23 00:02:56,34.45,115.65,77.09,29,0,6.62,clear sky
482,Kindu,CD,2022-05-23 00:02:57,-2.95,25.95,68.52,99,86,1.61,light rain
483,Mega,ET,2022-05-23 00:02:57,4.05,38.3,61.65,80,99,3.62,moderate rain
484,Jiblah,YE,2022-05-23 00:02:58,13.9216,44.1467,69.04,26,94,4.34,overcast clouds
485,Trincomalee,LK,2022-05-23 00:02:58,8.5711,81.2335,80.96,81,86,19.77,overcast clouds
486,Ballina,AU,2022-05-23 00:02:58,-28.8667,153.5667,61.79,81,61,11.65,light rain
487,Djambala,CG,2022-05-23 00:02:59,-2.5447,14.7533,68.23,90,99,4.16,light rain
488,Cangzhou,CN,2022-05-23 00:02:59,38.3167,116.8667,81.3,35,35,10.65,scattered clouds
489,Iqaluit,CA,2022-05-23 00:00:15,63.7506,-68.5145,25.7,79,94,25.01,overcast clouds
490,Nome,US,2022-05-23 00:03:00,64.5011,-165.4064,64.17,44,0,12.66,clear sky
491,Keflavik,IS,2022-05-23 00:03:01,64.0049,-22.5624,43.23,87,0,13.8,clear sky
492,Cap-Aux-Meules,CA,2022-05-23 00:03:05,47.3821,-61.8597,52.54,95,94,23.15,overcast clouds
493,Alofi,NU,2022-05-23 00:03:06,-19.0595,-169.9187,79.9,72,8,11.07,clear sky
494,Takoradi,GH,2022-05-23 00:03:06,4.8845,-1.7554,74.34,92,100,5.64,overcast clouds
495,Vredendal,ZA,2022-05-23 00:03:07,-31.6683,18.5012,53.71,69,71,0.81,broken clouds
496,Ciudad Bolivar,VE,2022-05-23 00:03:07,8.1222,-63.5497,76.19,85,100,10.11,overcast clouds
497,Providencia,MX,2022-05-23 00:03:08,28.7167,-111.5833,93.2,34,13,12.5,few clouds
498,Filotion,GR,2022-05-23 00:03:08,37.05,25.5,65.19,69,30,1.01,scattered clouds
499,Oussouye,SN,2022-05-23 00:03:09,12.485,-16.5469,74.44,75,86,9.69,overcast clouds
500,Sinnamary,GF,2022-05-23 00:03:09,5.3833,-52.95,76.91,89,97,5.35,overcast clouds
501,Meiganga,CM,2022-05-23 00:03:10,6.5167,14.3,67.64,93,100,0.94,overcast clouds
502,Berdigestyakh,RU,2022-05-23 00:03:10,62.0989,126.6992,52.81,59,15,5.23,few clouds
503,Abalak,RU,2022-05-23 00:03:10,58.1286,68.5944,39.9,91,37,6.87,scattered clouds
504,Jacareacanga,BR,2022-05-23 00:03:11,-6.2222,-57.7528,76.15,69,10,1.14,clear sky
505,Whithorn,JM,2022-05-23 00:03:11,18.2604,-78.0378,80.44,84,99,1.83,overcast clouds
506,Iowa City,US,2022-05-23 00:00:00,41.6611,-91.5302,65.75,38,30,3.0,scattered clouds
507,Rio Grande,BR,2022-05-23 00:03:12,-32.035,-52.0986,57.18,79,1,7.96,clear sky
508,Deori,IN,2022-05-23 00:04:12,21.45,82.6167,86.7,33,69,1.66,broken clouds
509,Ferkessedougou,CI,2022-05-23 00:04:13,9.6,-5.2,72.63,88,99,6.73,overcast clouds
510,Nueva Loja,EC,2022-05-23 00:04:13,0.0847,-76.8828,72.52,97,46,2.53,scattered clouds
511,Sainte-Anne-Des-Monts,CA,2022-05-23 00:04:14,49.124,-66.4924,54.84,97,85,13.4,overcast clouds
512,Massakory,TD,2022-05-23 00:04:14,12.996,15.7293,89.51,14,15,14.14,few clouds
513,Nouadhibou,MR,2022-05-23 00:04:15,20.931,-17.0347,65.68,93,0,20.87,clear sky
514,Sobolevo,RU,2022-05-23 00:04:15,54.4299,31.8996,36.82,80,9,4.59,clear sky
515,Porto-Vecchio,FR,2022-05-23 00:04:15,41.591,9.2795,65.73,94,0,3.44,clear sky
516,Salinas,US,2022-05-23 00:04:01,36.6777,-121.6555,83.21,60,0,12.66,clear sky
517,Paragominas,BR,2022-05-23 00:04:16,-2.9667,-47.4833,73.2,95,62,3.49,broken clouds
518,Poronaysk,RU,2022-05-23 00:04:16,49.2167,143.1167,43.9,91,100,2.59,overcast clouds
519,Acandi,CO,2022-05-23 00:04:17,8.5063,-77.2778,77.97,93,14,5.21,few clouds
520,Tubuala,PA,2022-05-23 00:04:17,9.5167,-79.0333,81.63,81,37,6.91,scattered clouds
521,Erkner,DE,2022-05-23 00:04:18,52.4167,13.75,54.99,87,0,6.91,clear sky
522,Mayo,US,2022-05-23 00:04:18,38.8876,-76.5119,75.4,88,40,7.0,scattered clouds
523,Pringsewu,ID,2022-05-23 00:04:18,-5.3582,104.9744,74.62,94,70,1.79,broken clouds
524,Plettenberg Bay,ZA,2022-05-23 00:04:19,-34.0527,23.3716,59.45,60,89,2.57,overcast clouds
525,Ahipara,NZ,2022-05-23 00:03:51,-35.1667,173.1667,62.91,67,100,11.5,overcast clouds
526,Margate,GB,2022-05-23 00:04:19,51.3813,1.3862,60.31,80,98,1.01,overcast clouds
527,Mpongwe,ZM,2022-05-23 00:04:20,-13.5091,28.155,57.31,62,69,5.48,broken clouds
528,Wuwei,CN,2022-05-23 00:04:20,37.9281,102.6414,65.5,42,19,2.93,few clouds
529,Storsteinnes,NO,2022-05-23 00:04:21,69.2408,19.2344,45.37,100,100,3.87,overcast clouds
530,Polovinnoye,RU,2022-05-23 00:04:21,54.7914,65.9864,41.22,86,35,11.12,scattered clouds
531,Kirakira,SB,2022-05-23 00:04:21,-10.4544,161.9205,85.03,70,45,5.48,scattered clouds
532,Half Moon Bay,US,2022-05-23 00:04:22,37.4636,-122.4286,83.88,64,20,26.46,mist
533,Riohacha,CO,2022-05-23 00:04:23,11.5444,-72.9072,83.34,66,1,15.9,clear sky
534,Necochea,AR,2022-05-23 00:00:14,-38.5473,-58.7368,51.73,55,100,9.51,overcast clouds
535,Catalao,BR,2022-05-23 00:04:23,-18.1658,-47.9464,58.98,61,0,6.38,clear sky
536,Mahenge,TZ,2022-05-23 00:04:23,-8.6833,36.7167,60.08,70,51,2.51,broken clouds
537,Phalaborwa,ZA,2022-05-23 00:04:24,-23.943,31.1411,55.31,90,83,4.23,broken clouds
538,Salalah,OM,2022-05-22 23:59:49,17.0151,54.0924,79.81,83,57,2.42,broken clouds
539,Manakara,MG,2022-05-23 00:04:24,-22.1333,48.0167,65.93,93,12,2.37,few clouds
540,Lasa,IT,2022-05-23 00:04:25,46.6166,10.7002,55.36,83,100,2.35,overcast clouds
541,Caravelas,BR,2022-05-23 00:03:42,-17.7125,-39.2481,69.58,80,15,6.78,few clouds
542,Manzanillo,CU,2022-05-23 00:04:26,20.3433,-77.1167,79.79,76,100,12.44,overcast clouds
543,Birao,CF,2022-05-23 00:04:26,10.2849,22.7882,84.61,35,100,3.38,overcast clouds
544,Soto La Marina,MX,2022-05-23 00:04:26,23.7667,-98.2167,85.77,56,31,13.13,scattered clouds
545,Washougal,US,2022-05-23 00:04:27,45.5826,-122.3534,75.06,33,0,6.91,clear sky
546,Huilong,CN,2022-05-23 00:04:27,31.8111,121.655,72.93,72,99,16.49,overcast clouds
547,Huntingdon,GB,2022-05-23 00:02:29,52.3305,-0.1865,61.27,75,55,1.01,broken clouds
548,Berlevag,NO,2022-05-23 00:04:28,70.8578,29.0864,39.15,81,100,1.14,overcast clouds
549,Kuito,AO,2022-05-23 00:04:28,-12.3833,16.9333,54.34,59,52,3.98,broken clouds
550,Jijiga,ET,2022-05-23 00:04:28,9.35,42.8,63.93,60,69,4.74,broken clouds
551,Beisfjord,NO,2022-05-23 00:04:29,68.3751,17.5988,47.05,97,100,5.64,overcast clouds
552,Minbu,MM,2022-05-23 00:04:29,20.1833,94.8833,83.03,72,14,8.63,few clouds
553,Yuksekova,TR,2022-05-23 00:04:30,37.5736,44.2872,56.95,51,75,3.44,broken clouds
554,Hala,PK,2022-05-23 00:04:30,25.8131,68.4227,84.18,66,0,9.86,clear sky
555,Svetlaya,RU,2022-05-23 00:04:30,46.5389,138.3297,45.03,83,100,7.94,overcast clouds
556,San Policarpo,PH,2022-05-23 00:04:31,12.1791,125.5072,82.31,79,72,9.91,broken clouds
557,Banda Aceh,ID,2022-05-23 00:05:31,5.5577,95.3222,80.78,79,100,13.02,overcast clouds
558,Severinia,BR,2022-05-23 00:05:32,-20.8094,-48.8028,59.41,44,1,5.32,clear sky
559,Mangan,IN,2022-05-23 00:05:32,27.5167,88.5333,68.25,80,90,3.51,overcast clouds
560,Shestakovo,RU,2022-05-23 00:05:32,56.4915,103.96,49.21,71,36,5.21,scattered clouds
561,Atherton,GB,2022-05-23 00:05:33,53.5237,-2.4935,55.06,84,77,3.6,broken clouds
562,Bamora,IN,2022-05-23 00:05:33,24.0552,78.0909,85.12,55,47,8.14,scattered clouds
563,Ust-Omchug,RU,2022-05-23 00:05:34,61.15,149.6333,35.56,99,100,4.52,light rain
564,Savalou,BJ,2022-05-23 00:05:34,7.9281,1.9756,74.98,85,100,3.85,overcast clouds
565,Carauari,BR,2022-05-23 00:02:56,-4.8828,-66.8958,72.86,97,74,0.45,broken clouds
566,Kruisfontein,ZA,2022-05-23 00:03:01,-34.0033,24.7314,54.18,80,98,3.89,overcast clouds
567,Port Blair,IN,2022-05-23 00:03:32,11.6667,92.75,83.07,81,100,22.06,overcast clouds
568,Key West,US,2022-05-23 00:05:25,24.5557,-81.7826,86.0,74,20,19.57,few clouds
569,Aykhal,RU,2022-05-23 00:05:35,66.0,111.5,52.66,59,40,12.19,scattered clouds
570,Lalmohan,BD,2022-05-23 00:05:35,22.3384,90.7419,83.8,80,31,6.85,scattered clouds
571,Carballo,ES,2022-05-23 00:05:36,43.213,-8.691,58.42,94,47,3.65,scattered clouds
572,Saint-Augustin,CA,2022-05-23 00:05:36,51.226,-58.6502,46.13,94,75,8.79,broken clouds
573,Galesong,ID,2022-05-23 00:05:37,-5.3166,119.3661,77.02,77,41,4.23,scattered clouds
574,Villa Guerrero,MX,2022-05-23 00:05:37,18.8667,-99.65,74.82,67,76,7.58,light rain
575,Coleraine,GB,2022-05-23 00:05:37,55.1333,-6.6667,47.64,92,45,8.32,scattered clouds
576,Caernarfon,GB,2022-05-23 00:05:38,53.1413,-4.2702,55.62,45,81,16.11,broken clouds
577,Rosarito,MX,2022-05-23 00:05:38,32.3333,-117.0333,69.64,74,3,12.03,clear sky
578,Timizart,DZ,2022-05-23 00:05:39,36.8,4.2667,73.58,36,5,5.57,clear sky
579,Usogorsk,RU,2022-05-23 00:05:39,63.4106,48.6872,29.05,95,100,11.25,snow
580,Saint-Louis,SN,2022-05-23 00:05:39,16.3333,-15.0,71.37,66,24,14.47,few clouds
581,Kenora,CA,2022-05-23 00:05:40,49.8167,-94.4337,55.78,32,57,11.99,broken clouds
582,Hirara,JP,2022-05-23 00:05:40,24.8,125.2833,77.45,81,96,18.14,light rain
583,Palafrugell,ES,2022-05-23 00:05:41,41.9174,3.1631,69.78,43,53,1.99,broken clouds
584,Tabou,CI,2022-05-23 00:05:41,4.423,-7.3528,75.33,90,100,8.97,overcast clouds
585,Karpathos,GR,2022-05-23 00:05:41,35.507,27.2132,66.16,94,3,19.57,clear sky
586,Marsa Matruh,EG,2022-05-23 00:05:42,31.3525,27.2453,65.23,79,0,13.53,clear sky
587,Talaya,RU,2022-05-23 00:05:42,61.3833,152.75,43.43,71,100,12.1,overcast clouds
588,Zhangjiakou,CN,2022-05-23 00:05:27,40.81,114.8794,71.8,36,89,3.94,overcast clouds
589,Seoul,KR,2022-05-23 00:04:54,37.5683,126.9778,67.44,61,2,3.98,clear sky
590,Dingle,PH,2022-05-23 00:05:43,10.9995,122.6711,83.08,74,98,5.06,overcast clouds
591,Kharp,RU,2022-05-23 00:05:43,66.8014,65.8081,36.16,81,99,25.61,overcast clouds
592,Manta,EC,2022-05-23 00:05:44,-0.95,-80.7333,76.78,78,75,13.8,broken clouds
593,Santa Fe,AR,2022-05-23 00:04:26,-31.6333,-60.7,63.01,76,31,3.0,light rain
594,Turbat,PK,2022-05-23 00:05:44,26.0023,63.044,88.21,11,0,19.28,clear sky
595,Kudahuvadhoo,MV,2022-05-23 00:05:45,2.6708,72.8944,83.07,75,53,11.56,broken clouds
596,Lima,PE,2022-05-23 00:04:50,-12.0432,-77.0282,64.9,76,100,5.75,mist
597,Placerville,US,2022-05-23 00:05:45,38.7296,-120.7986,85.51,21,0,6.91,clear sky
598,Ninghai,CN,2022-05-23 00:05:46,29.2892,121.4247,63.59,96,100,2.86,moderate rain
599,Erie,US,2022-05-23 00:05:46,42.7667,-78.6664,58.19,83,94,6.6,overcast clouds
600,Sisimiut,GL,2022-05-23 00:05:47,66.9395,-53.6735,32.5,97,100,2.86,snow
601,Sola,VU,2022-05-23 00:05:47,-13.8833,167.55,84.87,84,75,0.0,broken clouds
602,Joshimath,IN,2022-05-23 00:05:48,30.5667,79.5667,57.63,81,83,1.77,broken clouds
603,Warmbad,NA,2022-05-23 00:06:48,-28.45,18.7333,56.71,54,7,7.94,clear sky
604,Floriano,BR,2022-05-23 00:03:11,-6.7669,-43.0225,75.7,71,20,4.45,few clouds
605,Sao Filipe,CV,2022-05-23 00:06:48,14.8961,-24.4956,71.82,75,7,5.79,clear sky
606,Sursee,CH,2022-05-23 00:06:49,47.1667,8.1,65.39,93,88,3.44,overcast clouds
607,Talnakh,RU,2022-05-23 00:06:49,69.4865,88.3972,33.21,100,100,5.46,overcast clouds
608,Sarkand,KZ,2022-05-23 00:06:50,45.41,79.9186,53.44,77,100,2.8,overcast clouds
609,Cabras,IT,2022-05-23 00:06:50,39.93,8.5314,72.88,39,0,7.74,clear sky
610,Belaya Gora,RU,2022-05-23 00:06:50,68.5333,146.4167,52.38,51,13,4.25,few clouds
611,Sideropolis,BR,2022-05-23 00:06:51,-28.5978,-49.4244,54.66,87,100,2.3,overcast clouds
612,Santander,ES,2022-05-23 00:06:51,43.4647,-3.8044,60.46,95,75,9.22,broken clouds
613,Mount Isa,AU,2022-05-23 00:06:52,-20.7333,139.5,71.37,56,1,8.05,clear sky
614,Boleslawiec,PL,2022-05-23 00:06:52,51.2642,15.5697,49.82,89,18,3.87,few clouds
615,Tiznit,MA,2022-05-23 00:06:52,29.5833,-9.5,73.27,54,10,1.32,clear sky
616,Goya,AR,2022-05-23 00:06:53,-29.14,-59.2626,56.3,85,0,5.41,clear sky
617,Nemuro,JP,2022-05-23 00:06:53,43.3236,145.575,45.72,96,100,14.97,overcast clouds
618,Coruripe,BR,2022-05-23 00:05:09,-10.1256,-36.1756,75.72,77,16,10.18,few clouds
619,Harnosand,SE,2022-05-23 00:06:54,62.6323,17.9379,39.22,74,44,5.77,scattered clouds
620,Ruidoso,US,2022-05-23 00:06:54,33.3317,-105.673,65.97,37,0,12.66,clear sky
621,Momoxpan,MX,2022-05-23 00:06:55,19.0667,-98.2333,72.82,30,100,6.91,overcast clouds
622,Grindavik,IS,2022-05-23 00:06:55,63.8424,-22.4338,43.27,87,0,13.8,clear sky
623,Vanimo,PG,2022-05-23 00:06:56,-2.6741,141.3028,84.27,70,94,5.95,overcast clouds
624,Lampang,TH,2022-05-23 00:06:56,18.3333,99.5,77.86,85,58,1.92,broken clouds
625,Antalya,TR,2022-05-23 00:04:04,36.7741,30.7178,65.08,76,40,2.3,scattered clouds
626,Seddon,AU,2022-05-23 00:06:56,-37.8068,144.8916,57.76,88,40,6.91,scattered clouds
627,Port Lincoln,AU,2022-05-23 00:06:57,-34.7333,135.8667,62.85,70,63,11.43,broken clouds
628,Halifax,CA,2022-05-23 00:04:36,44.6453,-63.5724,55.69,96,100,3.0,overcast clouds
629,Kautokeino,NO,2022-05-23 00:06:57,69.0125,23.0412,35.04,95,100,0.74,overcast clouds
630,Comodoro Rivadavia,AR,2022-05-23 00:02:44,-45.8667,-67.5,44.46,49,0,4.61,clear sky
631,Banjarmasin,ID,2022-05-23 00:02:07,-3.3244,114.591,77.14,89,88,4.03,overcast clouds
632,Campoverde,PE,2022-05-23 00:06:58,-8.4753,-74.8058,82.09,72,83,1.81,broken clouds
633,Kayerkan,RU,2022-05-23 00:06:59,69.3497,87.7602,32.52,100,100,6.26,overcast clouds
634,Hue,VN,2022-05-23 00:06:33,16.4667,107.6,78.91,94,40,2.3,scattered clouds
635,Jalu,LY,2022-05-23 00:06:59,29.0331,21.5482,69.84,31,0,7.07,clear sky
636,Aylmer,CA,2022-05-23 00:06:59,42.7668,-80.983,57.06,73,100,9.17,overcast clouds
637,Rincon,US,2022-05-23 00:07:00,32.296,-81.2354,79.86,94,100,17.27,thunderstorm
638,The Pas,CA,2022-05-23 00:07:00,53.8251,-101.2541,60.28,35,100,8.61,overcast clouds
639,Forbesganj,IN,2022-05-23 00:07:01,26.3,87.25,77.61,76,96,6.33,overcast clouds
640,Vigrestad,NO,2022-05-23 00:07:01,58.5667,5.7,56.59,83,100,19.04,overcast clouds
641,Elat,IL,2022-05-23 00:07:02,29.5581,34.9482,71.01,49,0,3.38,clear sky
642,Guymon,US,2022-05-23 00:07:02,36.6828,-101.4816,71.6,20,0,13.8,clear sky
643,Havoysund,NO,2022-05-23 00:05:40,70.9963,24.6622,43.03,84,10,2.8,clear sky
644,Linxia,CN,2022-05-23 00:07:03,35.6003,103.2064,59.95,56,80,1.43,broken clouds
645,Sopur,IN,2022-05-23 00:07:03,34.3,74.4667,52.38,86,97,3.31,overcast clouds
646,Gornopravdinsk,RU,2022-05-23 00:07:04,60.05,69.9,40.17,92,88,6.04,overcast clouds
647,Priyutnoye,RU,2022-05-23 00:07:04,46.1011,43.5072,56.03,85,90,10.0,light rain
648,Kosh-Agach,RU,2022-05-23 00:07:05,50.0,88.6667,56.79,47,69,2.64,broken clouds
649,Garelochhead,GB,2022-05-23 00:07:05,56.082,-4.8291,51.01,96,59,3.33,broken clouds
650,Hukuntsi,BW,2022-05-23 00:08:06,-24.0,21.75,50.13,59,1,4.74,clear sky
651,Nokaneng,BW,2022-05-23 00:08:07,-19.6667,22.2667,47.95,51,0,6.51,clear sky
652,Pontes E Lacerda,BR,2022-05-23 00:08:07,-15.2261,-59.3353,68.97,66,36,2.01,scattered clouds
653,Beidao,CN,2022-05-23 00:08:07,34.5686,105.8933,63.7,77,11,2.89,few clouds
654,Gazanjyk,TM,2022-05-23 00:08:08,39.2446,55.5154,68.52,35,4,12.82,clear sky
655,Yakeshi,CN,2022-05-23 00:08:08,49.2833,120.7333,65.46,38,54,18.07,broken clouds
656,Dese,ET,2022-05-23 00:08:09,11.1333,39.6333,56.71,31,15,3.47,few clouds
657,Zarubino,RU,2022-05-23 00:08:09,42.63,131.0922,58.15,66,7,4.97,clear sky
658,Yeppoon,AU,2022-05-23 00:08:10,-23.1333,150.7333,69.58,81,99,16.55,overcast clouds
659,Nadadores,MX,2022-05-23 00:08:10,27.05,-101.6,72.28,88,100,6.91,haze
660,Nichinan,JP,2022-05-23 00:08:10,31.6,131.3667,70.63,64,100,2.64,overcast clouds
661,Rio Gallegos,AR,2022-05-23 00:08:11,-51.6226,-69.2181,39.25,52,0,13.8,clear sky
662,Noumea,NC,2022-05-23 00:08:11,-22.2763,166.4572,79.0,99,30,13.38,scattered clouds
663,Kazanskaya,RU,2022-05-23 00:08:12,45.4106,40.4361,53.64,97,99,7.96,overcast clouds
664,Quelimane,MZ,2022-05-23 00:08:12,-17.8786,36.8883,70.93,97,15,4.92,few clouds
665,The Valley,AI,2022-05-23 00:08:13,18.217,-63.0578,80.82,75,14,16.58,few clouds
666,Tambo,PE,2022-05-23 00:08:13,-14.8,-73.9167,33.31,53,20,1.14,few clouds
667,Bjornevatn,NO,2022-05-23 00:08:13,69.6672,29.9847,37.74,100,100,4.61,overcast clouds
668,Mwinilunga,ZM,2022-05-23 00:08:14,-11.7358,24.4293,55.11,66,79,3.69,broken clouds
669,Huainan,CN,2022-05-23 00:08:14,32.6264,116.9969,75.94,59,6,6.76,clear sky
670,Kontagora,NG,2022-05-23 00:08:15,10.3999,5.4695,78.12,76,98,5.99,overcast clouds
671,Charyshskoye,RU,2022-05-23 00:08:15,51.3978,83.5598,53.38,68,100,3.71,light rain
